camada,basename,titulo,tipo,pasta,prioridade,profundidade,fontes_previstas,links_candidatos,status,caminho_origem,tamanho_bytes,sha256,grupo_duplicata,observacoes
fonte_recebida,Músicas para flow.md,Músicas para flow,md,Notas,media,fonte_bruta,Notas/Músicas para flow.md,,inspecionado,Notas/Músicas para flow.md,4609,10c052daad5158282159379b262433a407cd8479841dfff3b8e193ed15fbb13f,,preservado no ZIP original; não importado em massa
fonte_recebida,Notas reunião com a Vivi sobre o estande da ACIRV na SudoExpo.md,Notas reunião com a Vivi sobre o estande da ACIRV na SudoExpo,md,Notas,media,fonte_bruta,Notas/Notas reunião com a Vivi sobre o estande da ACIRV na SudoExpo.md,,inspecionado,Notas/Notas reunião com a Vivi sobre o estande da ACIRV na SudoExpo.md,554,73dfb74f8be229edd721aa372ad5e8e5ff9e5d1aae9649ed0209ea04fea2f856,,preservado no ZIP original; não importado em massa
fonte_recebida,Novo tom de voz 2026.md,Novo tom de voz 2026,md,Notas,media,fonte_bruta,Notas/Novo tom de voz 2026.md,,inspecionado,Notas/Novo tom de voz 2026.md,5874,1df73ca7a1a6a717e2eff669702f885d23fe6343a947d34876b5904f1f9f41f4,,preservado no ZIP original; não importado em massa
fonte_recebida,Números sobre o Conecta.md,Números sobre o Conecta,md,Notas,media,fonte_bruta,Notas/Números sobre o Conecta.md,,inspecionado,Notas/Números sobre o Conecta.md,265,4dc9a105e37d33f3e0736581cfb140b8676141063eb0773725ec6c90ed26bb03,,preservado no ZIP original; não importado em massa
fonte_recebida,Oficina VITRINE QUE VENDE.md,Oficina VITRINE QUE VENDE,md,Notas,media,fonte_bruta,Notas/Oficina VITRINE QUE VENDE.md,,inspecionado,Notas/Oficina VITRINE QUE VENDE.md,7409,4d93428cf13d32244278ff009385025b6d03475a4f4fd500bf59e916b3878bd7,,preservado no ZIP original; não importado em massa
fonte_recebida,Orientações para a abertura do curso de capacitação dos expositores.md,Orientações para a abertura do curso de capacitação dos expositores,md,Notas,media,fonte_bruta,Notas/Orientações para a abertura do curso de capacitação dos expositores.md,,inspecionado,Notas/Orientações para a abertura do curso de capacitação dos expositores.md,2492,9fbfb071e9afd9a1c169f256ffa37c4f14e3082832c4c4c7af8019e186d9fd79,,preservado no ZIP original; não importado em massa
fonte_recebida,Output padrão para briefing.md,Output padrão para briefing,md,Notas,media,fonte_bruta,Notas/Output padrão para briefing.md,,inspecionado,Notas/Output padrão para briefing.md,3716,591153a090269ccebb1b86b87513093f380fb34836f2663adc7ad5db059e4235,DUP-02,preservado no ZIP original; não importado em massa
fonte_recebida,PLANEJAMENTO - Janeiro de 2026.md,PLANEJAMENTO - Janeiro de 2026,md,Notas,media,fonte_bruta,Notas/PLANEJAMENTO - Janeiro de 2026.md,,inspecionado,Notas/PLANEJAMENTO - Janeiro de 2026.md,8503,c7724ed3cf3245b37046522a2fe18c1926cb79f6324efc1627373e11e83bd29f,,preservado no ZIP original; não importado em massa
fonte_recebida,PLAYBOOK Cerimonial Café entre Amigos.md,PLAYBOOK Cerimonial Café entre Amigos,md,Notas,media,fonte_bruta,Notas/PLAYBOOK Cerimonial Café entre Amigos.md,,inspecionado,Notas/PLAYBOOK Cerimonial Café entre Amigos.md,6565,e14256c75df9055a717bbe70c4a28d333601414a41509e0e6b7d71f919c715e0,,preservado no ZIP original; não importado em massa
fonte_recebida,PROMPT RELEASE.md,PROMPT RELEASE,md,Notas,media,fonte_bruta,Notas/PROMPT RELEASE.md,,inspecionado,Notas/PROMPT RELEASE.md,298,974d2101f05e0511bd5a541924bfaef13ae0fa286867cbb7ea19bd6d3459554c,,preservado no ZIP original; não importado em massa
fonte_recebida,Papelada transcrita.md,Papelada transcrita,md,Notas,media,fonte_bruta,Notas/Papelada transcrita.md,,inspecionado,Notas/Papelada transcrita.md,420,18a3e1965238c391fbc3aebbd6a82ebced2ec2cc0605062f08cdb2b7c3a5fc82,,preservado no ZIP original; não importado em massa
fonte_recebida,Para pedir idéias.md,Para pedir idéias,md,Notas,media,fonte_bruta,Notas/Para pedir idéias.md,,inspecionado,Notas/Para pedir idéias.md,251,c183fe56a5beb435d674aebd41f001e68ee6d36b334b15fa310356ea32fd4a18,,preservado no ZIP original; não importado em massa
fonte_recebida,Pasta de Idéias da VIVI.md,Pasta de Idéias da VIVI,md,Notas,media,fonte_bruta,Notas/Pasta de Idéias da VIVI.md,,inspecionado,Notas/Pasta de Idéias da VIVI.md,8099,93b36dda5a6128cde5156e471ce413b78cdfd1b2a870a9ca4e8abfb66e0c52d4,,preservado no ZIP original; não importado em massa
fonte_recebida,Pedido José Carlos para aumentar seguidores.md,Pedido José Carlos para aumentar seguidores,md,Notas,media,fonte_bruta,Notas/Pedido José Carlos para aumentar seguidores.md,,inspecionado,Notas/Pedido José Carlos para aumentar seguidores.md,992,1fdbf21c6780c837c61277be82d05818481abacebb15e888bb53d930f4d5a90f,,preservado no ZIP original; não importado em massa
fonte_recebida,Pedido de ajuste do Mídia Kit Conecta Saúde 2ª Edição.md,Pedido de ajuste do Mídia Kit Conecta Saúde 2ª Edição,md,Notas,media,fonte_bruta,Notas/Pedido de ajuste do Mídia Kit Conecta Saúde 2ª Edição.md,,inspecionado,Notas/Pedido de ajuste do Mídia Kit Conecta Saúde 2ª Edição.md,6801,34c6c38346347415406d525fd896b35e8ad36f2701ae9faadd8962f81c57d0d3,,preservado no ZIP original; não importado em massa
fonte_recebida,Pedido de criativo de adiamento do projeto sorriso verdadeiro.md,Pedido de criativo de adiamento do projeto sorriso verdadeiro,md,Notas,media,fonte_bruta,Notas/Pedido de criativo de adiamento do projeto sorriso verdadeiro.md,,inspecionado,Notas/Pedido de criativo de adiamento do projeto sorriso verdadeiro.md,1680,acc3657c507ae14f3ae36a927240ea08ee6be27b0eb46a45c49a23efe9d771d6,,preservado no ZIP original; não importado em massa
fonte_recebida,Pedido do Raphael de Projeto Lovable.md,Pedido do Raphael de Projeto Lovable,md,Notas,media,fonte_bruta,Notas/Pedido do Raphael de Projeto Lovable.md,,inspecionado,Notas/Pedido do Raphael de Projeto Lovable.md,1382,3cffc413ea94b7787291d84d70ed8300d84453046d48de73c36aa7fdc0b16a2f,,preservado no ZIP original; não importado em massa
fonte_recebida,Picanha dos depoimentos do Fórum de IA.md,Picanha dos depoimentos do Fórum de IA,md,Notas,media,fonte_bruta,Notas/Picanha dos depoimentos do Fórum de IA.md,,inspecionado,Notas/Picanha dos depoimentos do Fórum de IA.md,11735,c1ae5e5c21ac492f00ed5f913f9366c983afc3809e30c350e95f4d4874e4645e,,preservado no ZIP original; não importado em massa
fonte_recebida,Planejamento Happy Hour dos Associados Especial Copa do Mundo do dia 240626.md,Planejamento Happy Hour dos Associados Especial Copa do Mundo do dia 240626,md,Notas,media,fonte_bruta,Notas/Planejamento Happy Hour dos Associados Especial Copa do Mundo do dia 240626.md,,inspecionado,Notas/Planejamento Happy Hour dos Associados Especial Copa do Mundo do dia 240626.md,4887,e4674828294ada7fa16423a7180cd22ff9e80def828fede60e9f3c34046288c6,,preservado no ZIP original; não importado em massa
fonte_recebida,Planejamento Interno - Kevyn.md,Planejamento Interno - Kevyn,md,Notas,media,fonte_bruta,Notas/Planejamento Interno - Kevyn.md,,inspecionado,Notas/Planejamento Interno - Kevyn.md,1074,526973ba33e8619e30c9b037401b6633a95a17999bdf03c5e6f582b2bd1e0fa0,,preservado no ZIP original; não importado em massa
fonte_recebida,Planejamento Social Media - Primeiro Conecta Saúde.md,Planejamento Social Media - Primeiro Conecta Saúde,md,Notas,media,fonte_bruta,Notas/Planejamento Social Media - Primeiro Conecta Saúde.md,,inspecionado,Notas/Planejamento Social Media - Primeiro Conecta Saúde.md,9188,9dda820854d1b14ca22da050e917c1d586258127762afd132c883e56030cf2c8,,preservado no ZIP original; não importado em massa
fonte_recebida,Planejamento de Junho — ACIRV + VCOM.md,Planejamento de Junho — ACIRV + VCOM,md,Notas,media,fonte_bruta,Notas/Planejamento de Junho — ACIRV + VCOM.md,,inspecionado,Notas/Planejamento de Junho — ACIRV + VCOM.md,19558,52a277056f5fc90b2f9f2902b17fd038739d415331d78568220ceecfb792a90f,,preservado no ZIP original; não importado em massa
fonte_recebida,Plano de como trabalhar no site da ACIRV - Lovable + Wordpress.md,Plano de como trabalhar no site da ACIRV - Lovable + Wordpress,md,Notas,media,fonte_bruta,Notas/Plano de como trabalhar no site da ACIRV - Lovable + Wordpress.md,,inspecionado,Notas/Plano de como trabalhar no site da ACIRV - Lovable + Wordpress.md,126601,25d71cf62cda686988f4cd717eda5a4d4f60d45f30de202c52f464dfb7eb033e,,preservado no ZIP original; não importado em massa
fonte_recebida,Playbook Engenharia de Prompt.md,Playbook Engenharia de Prompt,md,Notas,media,fonte_bruta,Notas/Playbook Engenharia de Prompt.md,,inspecionado,Notas/Playbook Engenharia de Prompt.md,7434,ee92641bcecb8235c6e3fb2c6801e839f2d95c65da1f97367ffde4a6159da0e3,,preservado no ZIP original; não importado em massa
fonte_recebida,Playbook de Releases.md,Playbook de Releases,md,Notas,media,fonte_bruta,Notas/Playbook de Releases.md,,inspecionado,Notas/Playbook de Releases.md,4904,47abfbd7f8fecffb26c394177316c44c3c8e5c513204c97823e15fdfbfb9f255,,preservado no ZIP original; não importado em massa
fonte_recebida,Preciso resolver na segunda dia 230326.md,Preciso resolver na segunda dia 230326,md,Notas,media,fonte_bruta,Notas/Preciso resolver na segunda dia 230326.md,,inspecionado,Notas/Preciso resolver na segunda dia 230326.md,642,b02e18d5fa8f19fa471d20a8e78627050284e1e283dcd86447752532d300c00b,,preservado no ZIP original; não importado em massa
fonte_recebida,Principais ações da Gestão (6 primeiros meses).md,Principais ações da Gestão (6 primeiros meses),md,Notas,media,fonte_bruta,Notas/Principais ações da Gestão (6 primeiros meses).md,,inspecionado,Notas/Principais ações da Gestão (6 primeiros meses).md,2367,079161edc5af60426c25aead0049532d7f626a70d9a1ae93a5a67dd7b3568c2d,,preservado no ZIP original; não importado em massa
fonte_recebida,Projetos e Programas ACIRV.md,Projetos e Programas ACIRV,md,Notas,media,fonte_bruta,Notas/Projetos e Programas ACIRV.md,,inspecionado,Notas/Projetos e Programas ACIRV.md,4552,2334683bc90580c4323b57d5e27c5965f61fd6b04c7f538d26b37de172b01f67,,preservado no ZIP original; não importado em massa
fonte_recebida,Prompt da Vivi para escrever matéria jornalística.md,Prompt da Vivi para escrever matéria jornalística,md,Notas,media,fonte_bruta,Notas/Prompt da Vivi para escrever matéria jornalística.md,,inspecionado,Notas/Prompt da Vivi para escrever matéria jornalística.md,337,18e18a94b0b3b876f2b185eb3a1b171c898311cb397e0853c0b659aec879cbb6,,preservado no ZIP original; não importado em massa
fonte_recebida,Prompt figurinha da copa.md,Prompt figurinha da copa,md,Notas,media,fonte_bruta,Notas/Prompt figurinha da copa.md,,inspecionado,Notas/Prompt figurinha da copa.md,3381,262efcb710a69bc68c7f4ce213055ea3d26ee8c2200713741cce09d817d6c45d,,preservado no ZIP original; não importado em massa
fonte_recebida,Prompt para Projeto Lovable em Branco.md,Prompt para Projeto Lovable em Branco,md,Notas,media,fonte_bruta,Notas/Prompt para Projeto Lovable em Branco.md,,inspecionado,Notas/Prompt para Projeto Lovable em Branco.md,889,ad3a841b26c6e265ba79fadb4b5ad492d425cfb775a3756f835d4f864186ac0b,,preservado no ZIP original; não importado em massa
fonte_recebida,Prompt para criar changelog.md,Prompt para criar changelog,md,Notas,media,fonte_bruta,Notas/Prompt para criar changelog.md,,inspecionado,Notas/Prompt para criar changelog.md,1224,66498b27789cd6babb55f474ad62418216ca87189868deabbacc121c9e6ce059,,preservado no ZIP original; não importado em massa
fonte_recebida,Prompts TL;DV.md,Prompts TL;DV,md,Notas,media,fonte_bruta,Notas/Prompts TL;DV.md,,inspecionado,Notas/Prompts TL;DV.md,76477,83cbff76662c8adcbff3acf9984d864fe9c304ac6fadedd27bd7c8f670c0975a,,preservado no ZIP original; não importado em massa
fonte_recebida,RELEASE - Conecta Saúde (Pós Evento).md,RELEASE - Conecta Saúde (Pós Evento),md,Notas,media,fonte_bruta,Notas/RELEASE - Conecta Saúde (Pós Evento).md,,inspecionado,Notas/RELEASE - Conecta Saúde (Pós Evento).md,5040,6e9d324e202e19c86f396c08c43f9e971569f77bc2ba5a3cd81920170429e201,,preservado no ZIP original; não importado em massa
fonte_recebida,RELEASE - Conecta Saúde (pré-evento).md,RELEASE - Conecta Saúde (pré-evento),md,Notas,media,fonte_bruta,Notas/RELEASE - Conecta Saúde (pré-evento).md,,inspecionado,Notas/RELEASE - Conecta Saúde (pré-evento).md,4053,3cefdf436271cc6945f9bb12192f9ec2682cfa1ab03bca010db27b44a7dff122,,preservado no ZIP original; não importado em massa
fonte_recebida,RESUMO EXECUTIVO - ACIRV.md,RESUMO EXECUTIVO - ACIRV,md,Notas,media,fonte_bruta,Notas/RESUMO EXECUTIVO - ACIRV.md,,inspecionado,Notas/RESUMO EXECUTIVO - ACIRV.md,4541,c37ef7df4389e3272e612adbbe53537d72b540a46534dd8b7e79670fb57a0a5b,,preservado no ZIP original; não importado em massa
fonte_recebida,RETROSPECTIVA 2026.md,RETROSPECTIVA 2026,md,Notas,media,fonte_bruta,Notas/RETROSPECTIVA 2026.md,,inspecionado,Notas/RETROSPECTIVA 2026.md,224,d0b002d8e4a557e65ca36a28ec38760a5deaa14087434a9353c84f8f8d62d9e6,,preservado no ZIP original; não importado em massa
fonte_recebida,ROTEIRO MINUTO ACIRV — FÓRUM DE RH.md,ROTEIRO MINUTO ACIRV — FÓRUM DE RH,md,Notas,media,fonte_bruta,Notas/ROTEIRO MINUTO ACIRV — FÓRUM DE RH.md,,inspecionado,Notas/ROTEIRO MINUTO ACIRV — FÓRUM DE RH.md,1219,cfb15f626a08fe2751d0d1e3dadbbd6fa5f8976e8ed2d49a7331735dfafbbbcb,,preservado no ZIP original; não importado em massa
fonte_recebida,Rascunho de pitch.md,Rascunho de pitch,md,Notas,media,fonte_bruta,Notas/Rascunho de pitch.md,,inspecionado,Notas/Rascunho de pitch.md,141,0b3e805bc7809801cddd8eb6a9689ff54fa326deb26e229ac5b5ed51adf333f1,,preservado no ZIP original; não importado em massa
fonte_recebida,Rebranding da comunicação interna do segundo andar.md,Rebranding da comunicação interna do segundo andar,md,Notas,media,fonte_bruta,Notas/Rebranding da comunicação interna do segundo andar.md,,inspecionado,Notas/Rebranding da comunicação interna do segundo andar.md,145,8e8c54402ed272e6f2f2e6552a2ca2ab8885ad3704cd85bb34d4fae2ee1c6ca2,,preservado no ZIP original; não importado em massa
fonte_recebida,Regulamento da postagem e captura de material de eventos da ACIRV.md,Regulamento da postagem e captura de material de eventos da ACIRV,md,Notas,media,fonte_bruta,Notas/Regulamento da postagem e captura de material de eventos da ACIRV.md,,inspecionado,Notas/Regulamento da postagem e captura de material de eventos da ACIRV.md,87,6226ec68c38bc7d80f22414ab622dedab73eb0a9f82bda5dbc460fc65ade341b,,preservado no ZIP original; não importado em massa
fonte_recebida,00_Prompt RD.md,00_Prompt RD,md,Notas/Relatório Diário,media,fonte_bruta,Notas/Relatório Diário/00_Prompt RD.md,,inspecionado,Notas/Relatório Diário/00_Prompt RD.md,5764,8a78b13cfebd6e25e887f5fc51b951e7429a87f933fef8efa0cf8eb593fe068b,,preservado no ZIP original; não importado em massa
fonte_recebida,150626 Relatório Diário.md,150626 Relatório Diário,md,Notas/Relatório Diário,media,fonte_bruta,Notas/Relatório Diário/150626 Relatório Diário.md,,inspecionado,Notas/Relatório Diário/150626 Relatório Diário.md,6905,13a0d05fb9820f26575b96e8f784a89e3702e0f571127cb7e5c3a4feada6ce46,,preservado no ZIP original; não importado em massa
fonte_recebida,160626 Relatório Diário.md,160626 Relatório Diário,md,Notas/Relatório Diário,media,fonte_bruta,Notas/Relatório Diário/160626 Relatório Diário.md,,inspecionado,Notas/Relatório Diário/160626 Relatório Diário.md,11549,84173748efa7476496e73ab015681c2a70facb97cdec7beac074f615cf820b48,,preservado no ZIP original; não importado em massa
fonte_recebida,Release - Pós Workshop NR-01 na prática.md,Release - Pós Workshop NR-01 na prática,md,Notas,media,fonte_bruta,Notas/Release - Pós Workshop NR-01 na prática.md,,inspecionado,Notas/Release - Pós Workshop NR-01 na prática.md,103,725df25affc576307befdb803f46970e9b5c1685cdd240c1b49800ff5d02197b,,preservado no ZIP original; não importado em massa
fonte_recebida,Release Fórum de IA.md,Release Fórum de IA,md,Notas,media,fonte_bruta,Notas/Release Fórum de IA.md,,inspecionado,Notas/Release Fórum de IA.md,3823,c0a6552268b7d3b03c60ee08371173206c57a4c53d5ff1f765fe60b5480a5458,,preservado no ZIP original; não importado em massa
fonte_recebida,Releaser.md,Releaser,md,Notas,media,fonte_bruta,Notas/Releaser.md,,inspecionado,Notas/Releaser.md,4992,51e1d21ab69a3e415cc4d4737d73f9cd3fa2dc1dd026a76f13bbde021aeee74f,,preservado no ZIP original; não importado em massa
fonte_recebida,Responsabilidades do Social Media ACIRV - Com comentários.md,Responsabilidades do Social Media ACIRV - Com comentários,md,Notas,media,fonte_bruta,Notas/Responsabilidades do Social Media ACIRV - Com comentários.md,,inspecionado,Notas/Responsabilidades do Social Media ACIRV - Com comentários.md,73993,06a8ca47e5c7e924e93f7d03712382835821798f7842a3c7e10b7b8ffc8a21ff,,preservado no ZIP original; não importado em massa
fonte_recebida,Responsabilidades do Social Media da ACIRV.md,Responsabilidades do Social Media da ACIRV,md,Notas,media,fonte_bruta,Notas/Responsabilidades do Social Media da ACIRV.md,,inspecionado,Notas/Responsabilidades do Social Media da ACIRV.md,8264,f5f388edf24c24c7123c9c021590e2e520fb72c7a3c85bb2551768f715579d45,,preservado no ZIP original; não importado em massa
fonte_recebida,Resumo - O que é o Conecta.md,Resumo - O que é o Conecta,md,Notas,media,fonte_bruta,Notas/Resumo - O que é o Conecta.md,,inspecionado,Notas/Resumo - O que é o Conecta.md,2346,fbd04a5e1157659182e4b8a9aaee07ed7e1378d9d457f76b42c312ee765462ab,,preservado no ZIP original; não importado em massa
fonte_recebida,Resumo Executivo da Campanha de Indicação ACIRV.md,Resumo Executivo da Campanha de Indicação ACIRV,md,Notas,media,fonte_bruta,Notas/Resumo Executivo da Campanha de Indicação ACIRV.md,,inspecionado,Notas/Resumo Executivo da Campanha de Indicação ACIRV.md,1746,302daf47d83d4883ea47030e7e3300d1413d49d21589978844ad467004796404,,preservado no ZIP original; não importado em massa
fonte_recebida,Carrossel Retrospectiva - Simplificado.md,Carrossel Retrospectiva - Simplificado,md,Notas/Retrospectiva 2025 - Planejamento,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Carrossel Retrospectiva - Simplificado.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Carrossel Retrospectiva - Simplificado.md,2113,9a78d19abf0a807a7af8ffdfc4f78d26ecbe06b16c3f16e19032e6040bbb6bb7,,preservado no ZIP original; não importado em massa
fonte_recebida,Carrossel Retrospectiva.md,Carrossel Retrospectiva,md,Notas/Retrospectiva 2025 - Planejamento,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Carrossel Retrospectiva.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Carrossel Retrospectiva.md,9968,91fa2cfd297b89d7b6a9264ae47518733727a277b5c5a264d182b1d3f01e3530,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 01.md,Extração 01,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 01.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 01.md,7320,3f932ecc60ecc735519a42303b0ba990f77c2cc0777026aad0677762cc62a8a3,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 02.md,Extração 02,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 02.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 02.md,4293,ab29e01831fe941b02ad49def0a5d5f91554d2ccc19c6447cdf34f38e28610e4,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 03.md,Extração 03,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 03.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 03.md,5172,160dfa5dcc99717ba287bc8dc0094ec850565689f063edce6ca0e7ee85a4c92a,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 04.md,Extração 04,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 04.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 04.md,4941,f216ce06e11caff7715633f122c89bcb677f15c7c08cf6ab1fcb87e8e0d91801,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 05.md,Extração 05,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 05.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 05.md,6762,9daac28eb283188d4ceef18d502877fc99c49ee637df6b8512367daa6d60ddf2,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 06.md,Extração 06,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 06.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 06.md,4977,1f86a0c02cbb4da3287335ed5e33d1b6608dff5bd81183d997abb1879ff012b9,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 07.md,Extração 07,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 07.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 07.md,5803,2956d70f083e1d8658ec007b1ef9150b4517c7d5a916b0baea927c1cf2cff0ee,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 08.md,Extração 08,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 08.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 08.md,4556,7553e7cf11ae0e79b6e50e3e11d7ed5fdacf38473ef505a84b8efb65bf6fa20d,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 09.md,Extração 09,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 09.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 09.md,4433,846c6d2de9f9c1d39de4ecba8faacd012ff42ac0e31cc782b9e6d820f2bef3c3,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 10.md,Extração 10,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 10.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 10.md,4750,fb5cba26dffa30b5a181d89c6aae1981a4520a4fc7b4c3bf2a9e0e5f8a1f00a7,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 11.md,Extração 11,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 11.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 11.md,4316,80421fa7ef65012068e1e9107ee0a8472211fb759bad07bd564a9ac804b0ad07,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 12.md,Extração 12,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 12.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 12.md,4283,bdfc4db1ec3ae6b97097673b2225c0ab2d1d332494c18472781e7e5448b3fd6f,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 13.md,Extração 13,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 13.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 13.md,5116,adfe21ef1964a6d9f4c4de3bac557a96de7c62645f8e43d0b23439edcf1c28fd,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 14.md,Extração 14,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 14.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 14.md,6053,dfb488bd29624c10723490b1221a7b996a32091d44a705bf4e235e5c5dcceff9,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 15.md,Extração 15,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 15.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 15.md,5291,8eed28a405e356b665cec6958f9cf52bdcecc735acc9a1e4ac36c94305a9f58d,DUP-03,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 16.md,Extração 16,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 16.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 16.md,5975,a034c1fe1887ed40214d3f5a4919cc18305222f5cf85d8290b875ed2bb1cf716,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 17.md,Extração 17,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 17.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 17.md,6260,0963c76e1f6cce281fd6e8ca038a623856e436b6ae1d8baecf1b5e46258090dd,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 18.md,Extração 18,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 18.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 18.md,5347,2d8f0b2b652c1717bfac9cdd87116163010439648ace5e2c612ea3625c85f420,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 19.md,Extração 19,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 19.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 19.md,4482,79ce2ef58287900c0951062a45ab1a07f69704bdbfdd909349eb61410944e55a,,preservado no ZIP original; não importado em massa
fonte_recebida,Extração 20.md,Extração 20,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 20.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração 20.md,5291,8eed28a405e356b665cec6958f9cf52bdcecc735acc9a1e4ac36c94305a9f58d,DUP-03,preservado no ZIP original; não importado em massa
fonte_recebida,Extração completa.md,Extração completa,md,Notas/Retrospectiva 2025 - Planejamento/Extrações,media,fonte_bruta,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração completa.md,,inspecionado,Notas/Retrospectiva 2025 - Planejamento/Extrações/Extração completa.md,105964,57206828377eebb8557f17c62e5d6ed1e0fa65735d2ac1c370b967314887242d,,preservado no ZIP original; não importado em massa
